0.000000	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	0.020003	
0.280000	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	0.309336	
0.300000	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	0.331389	
0.320000	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	0.353737	
0.340000	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	0.376403	
0.360000	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	0.399413	
0.380000	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	0.422793	
0.400000	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	0.446573	
0.420000	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	0.470781	
0.440000	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	0.495449	
0.460000	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	0.520611	
0.480000	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	0.546302	
0.500000	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	0.572562	
0.520000	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	0.599430	
0.540000	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	0.626950	
0.560000	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	0.655168	
0.580000	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	0.684137	
0.600000	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	0.713909	
0.620000	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	0.744544	
0.640000	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	0.776105	
0.660000	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	0.808661	
0.680000	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	0.842288	
0.700000	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	0.877068	
0.720000	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	0.913090	
0.740000	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	0.950451	
0.760000	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	0.989262	
0.780000	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	1.029639	
0.800000	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	1.071714	
0.820000	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	1.115632	
0.840000	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	1.161556	
0.860000	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	1.209664	
0.880000	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	1.260158	
0.900000	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	1.313264	
0.920000	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	1.369234	
0.940000	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	1.428357	
0.960000	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	1.490958	
0.980000	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	1.557408	
1.000000	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	1.628130	
1.020000	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	1.703615	
1.040000	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	1.784425	
